customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,client_value,client_risk
CUST107293,33,Male,Shymkent,High,96.74,0,8880.83,415.23,12.0,Clothing,29,0.16,True,0.61,0.46,Medium,5.0,3.98,Medium,No,2,Cash,False,False,False,11.15,11,23,19,Bronze,Email,4,-11,692,True,0,360,19.3,1124.67,859131.4942,0.38461538461538464
CUST107299,50,Male,Almaty,Medium,79.92,5,6503.14,424.99,37.0,Beauty,200,0.44,False,0.05,0.7,High,9.0,1.19,Low,Yes,9,Cash,True,False,False,1.15,9,9,16,Silver,App,6,94,1938,False,Basic,288,0.86,12666.3,519730.9488,0.23684210526315788
CUST107301,33,Female,Almaty,Medium,84.68,6,7185.71,345.69,26.0,Electronics,303,0.22,True,0.81,0.94,Low,16.0,2.1,Low,Yes,0,Card,False,True,False,6.96,14,3,9,Silver,Email,0,21,545,False,0,179,35.46,6203.77,608485.9228000001,0.5925925925925926
CUST107314,60,Female,Shymkent,Low,65.31,2,9179.46,288.61,25.0,Clothing,47,0.83,True,0.03,0.43,Low,9.0,2.5,Low,Yes,3,Cash,True,False,False,8.44,14,22,11,Bronze,App,4,47,1840,True,Basic,9,97.44,8642.86,599510.5325999999,0.34615384615384615
CUST107341,37,Male,Shymkent,High,51.98,1,9985.6,52.03,1.0,Beauty,364,0.38,True,0.94,0.58,High,11.0,4.16,Medium,Yes,4,Card,False,False,True,14.1,7,7,17,Gold,Email,9,30,2748,True,Basic,109,66.84,10351.97,519051.488,5.5
CUST107342,32,Male,Karaganda,Medium,60.57,7,8897.82,179.36,27.0,Groceries,65,0.48,True,0.83,0.26,Low,9.0,3.36,Medium,No,8,Card,True,False,True,2.19,6,0,38,Silver,App,1,-16,2547,True,Basic,169,40.77,14852.64,538940.9574,0.32142857142857145
CUST107343,35,Male,Karaganda,Medium,97.01,7,7001.68,307.81,22.0,Groceries,103,0.79,False,0.14,0.14,High,14.0,3.8,Medium,Yes,1,Card,False,True,False,12.92,7,41,13,Silver,Email,6,0,3367,True,Premium,102,15.03,16402.33,679232.9768000001,0.6086956521739131
CUST107355,20,Male,Astana,Low,99.17,8,9571.75,27.27,34.0,Groceries,39,0.01,True,0.3,0.97,Medium,15.0,3.92,Medium,Yes,0,Cash,True,False,True,18.95,0,24,27,Platinum,Social Media,2,-19,3377,True,Basic,274,30.95,7473.76,949230.4475,0.42857142857142855
CUST107359,47,Female,Shymkent,High,93.1,6,7087.22,319.59,2.0,Electronics,107,0.1,False,0.73,0.86,Medium,19.0,3.94,Low,No,6,Card,False,True,True,18.17,5,13,32,Platinum,App,4,22,2355,False,0,312,12.67,15052.55,659820.182,6.333333333333333
CUST107366,30,Female,Shymkent,Low,66.22,2,9998.11,486.17,46.0,Beauty,292,0.09,True,0.89,0.15,High,5.0,4.41,High,No,4,Cash,False,True,False,14.57,5,42,6,Silver,Email,9,-5,1088,True,Basic,323,13.28,13356.48,662074.8442,0.10638297872340426
CUST107368,54,Male,Astana,High,93.37,0,5913.49,387.86,15.0,Beauty,101,0.55,True,0.6,0.48,High,19.0,3.13,High,No,6,Cash,True,True,True,6.68,0,36,20,Bronze,App,9,38,3591,True,Premium,186,18.81,7281.07,552142.5613000001,1.1875
CUST107383,68,Male,Astana,Low,68.03,9,9838.71,116.05,7.0,Groceries,321,0.44,False,0.9,0.87,Low,1.0,2.29,Medium,No,5,Online Wallet,True,False,False,5.04,6,32,35,Platinum,App,3,-91,3115,True,Basic,247,10.43,580.63,669327.4413,0.125
CUST107391,34,Female,Karaganda,Medium,73.0,4,9075.67,296.57,29.0,Clothing,264,0.44,True,0.57,0.81,High,8.0,2.22,Medium,No,0,Card,False,False,True,16.58,5,7,32,Platinum,Social Media,0,-6,719,True,0,286,37.01,19357.61,662523.91,0.26666666666666666
CUST107394,42,Female,Almaty,Medium,91.78,7,8402.37,60.46,5.0,Clothing,192,0.02,False,0.33,0.14,High,13.0,2.95,Low,No,3,Cash,False,False,True,11.07,12,32,37,Gold,App,2,-81,1511,True,Basic,174,64.84,5130.3,771169.5186000001,2.1666666666666665
CUST107400,20,Female,Shymkent,Medium,84.97,0,6320.81,148.0,21.0,Clothing,159,0.57,True,0.57,0.85,Low,10.0,2.27,High,Yes,6,Card,True,True,True,16.63,1,13,29,Platinum,Email,1,-82,866,True,0,263,2.78,9214.6,537079.2257000001,0.45454545454545453
CUST107410,33,Male,Astana,High,94.67,1,9966.54,248.41,27.0,Beauty,180,0.2,True,0.64,0.33,High,6.0,1.92,High,Yes,1,Online Wallet,False,True,True,17.29,1,26,12,Platinum,App,0,-30,3306,True,Premium,241,99.13,9071.31,943532.3418,0.21428571428571427
CUST107416,61,Male,Karaganda,High,80.27,2,7054.95,190.39,28.0,Electronics,22,0.51,True,0.17,0.89,Low,10.0,2.63,Low,Yes,6,Cash,False,True,True,9.35,13,35,1,Bronze,SMS,7,-78,1728,False,Premium,241,63.34,5505.62,566300.8365,0.3448275862068966
CUST107423,24,Male,Astana,High,66.53,9,7627.84,123.83,49.0,Electronics,148,0.78,True,0.24,0.2,Low,12.0,3.49,Medium,No,2,Cash,True,True,False,7.75,5,18,1,Silver,Social Media,8,91,2845,True,Basic,362,46.86,5001.07,507480.1952,0.24
CUST107424,47,Female,Karaganda,High,77.84,6,9340.88,180.48,37.0,Electronics,132,0.66,False,0.97,0.93,Medium,18.0,2.54,High,Yes,5,Online Wallet,False,True,True,14.73,3,27,15,Bronze,SMS,7,-72,3021,False,Premium,96,54.23,11727.75,727094.0991999999,0.47368421052631576
CUST107429,64,Female,Almaty,High,94.85,2,9931.07,72.22,14.0,Beauty,207,0.03,True,0.75,0.27,Low,3.0,2.74,High,Yes,4,Online Wallet,True,True,True,11.85,11,30,39,Silver,SMS,9,-19,3193,False,Basic,169,53.03,11606.07,941961.9894999999,0.2
CUST107433,35,Male,Astana,Low,81.48,5,7285.66,499.29,35.0,Electronics,323,0.52,True,0.14,0.07,Low,9.0,3.51,Low,Yes,9,Cash,False,True,False,6.12,8,19,37,Platinum,Social Media,3,70,532,True,0,260,48.42,12615.58,593635.5768,0.25
CUST107434,45,Male,Shymkent,High,81.73,3,8877.32,430.56,5.0,Electronics,349,0.15,False,0.19,0.25,Medium,1.0,1.26,High,Yes,5,Cash,True,True,True,3.43,2,27,34,Platinum,SMS,2,83,2517,False,Premium,211,16.98,11464.12,725543.3636,0.16666666666666666
CUST107437,36,Female,Astana,Low,97.37,6,9105.26,331.17,5.0,Electronics,300,0.54,True,0.46,0.53,High,11.0,1.91,Low,Yes,0,Cash,True,False,True,2.92,4,11,14,Bronze,Social Media,3,2,3207,False,Premium,360,28.23,17920.62,886579.1662000001,1.8333333333333333
CUST107439,34,Female,Shymkent,Low,79.56,3,6387.09,320.46,26.0,Clothing,75,0.31,False,0.07,0.68,Low,15.0,2.91,High,No,7,Card,False,False,True,17.74,9,19,20,Silver,App,3,46,856,True,Basic,72,72.82,5861.32,508156.8804,0.5555555555555556
CUST107443,44,Female,Almaty,High,75.99,0,6867.83,437.67,49.0,Clothing,148,0.91,False,0.08,0.1,High,19.0,2.61,Low,No,1,Card,False,False,False,6.65,0,46,2,Platinum,Social Media,0,2,2651,False,0,183,24.94,14034.24,521886.4017,0.38
CUST107465,55,Female,Astana,Medium,89.31,7,7382.42,219.53,23.0,Electronics,268,0.21,True,0.11,0.49,Low,0.0,4.83,Medium,No,7,Cash,True,False,False,15.07,4,42,12,Gold,App,2,90,43,True,Basic,90,93.45,6915.98,659323.9302000001,0.0
CUST107468,43,Male,Astana,Low,68.71,0,7402.0,479.84,35.0,Groceries,174,0.74,False,0.24,0.64,Medium,2.0,3.09,High,No,9,Card,True,False,False,8.14,7,24,6,Silver,Social Media,6,51,1330,True,0,271,15.53,12848.17,508591.4199999999,0.05555555555555555
CUST107487,20,Female,Almaty,Medium,85.44,0,6606.15,448.06,1.0,Groceries,46,0.06,True,0.24,0.46,High,6.0,4.74,Medium,No,1,Online Wallet,True,True,True,12.16,10,14,21,Bronze,Social Media,6,65,2025,False,Basic,36,95.16,191.54,564429.456,3.0
CUST107489,57,Female,Karaganda,High,70.65,3,8747.91,215.01,38.0,Beauty,270,0.49,True,0.08,0.54,Low,6.0,3.35,High,No,2,Card,True,False,False,10.12,12,34,32,Platinum,SMS,1,22,1134,False,Basic,95,7.56,16640.69,618039.8415000001,0.15384615384615385
CUST107495,55,Female,Karaganda,Medium,67.17,6,9554.7,16.21,10.0,Groceries,47,0.27,True,0.44,0.51,High,1.0,2.75,High,Yes,6,Cash,False,True,False,8.57,1,47,20,Gold,SMS,1,79,1203,False,0,92,27.05,8733.99,641789.199,0.09090909090909091
CUST107498,40,Female,Shymkent,Low,63.57,9,8746.98,429.88,21.0,Beauty,297,0.13,True,0.66,0.57,Low,11.0,4.7,High,Yes,6,Card,True,False,True,8.28,7,42,19,Bronze,Email,0,3,1204,False,0,316,9.76,9008.58,556045.5186,0.5
CUST107500,28,Female,Astana,High,82.11,7,7911.35,231.58,38.0,Groceries,143,0.5,True,0.18,0.4,Low,8.0,3.27,Low,No,2,Online Wallet,True,True,True,13.61,0,42,29,Gold,App,2,40,750,True,Premium,215,56.31,13202.59,649600.9485,0.20512820512820512
CUST107501,59,Female,Karaganda,Low,81.89,5,7909.39,62.21,5.0,Groceries,84,0.17,True,0.95,0.89,Low,3.0,2.74,High,No,4,Cash,False,False,False,15.96,9,10,16,Platinum,Social Media,7,71,3335,False,Premium,67,22.97,987.79,647699.9471,0.5
CUST107511,65,Male,Karaganda,Medium,79.36,6,8516.9,248.16,15.0,Groceries,114,0.77,True,0.87,0.19,Low,1.0,2.07,Medium,No,3,Card,False,True,False,11.65,5,27,4,Gold,SMS,9,78,529,False,Basic,97,50.44,7623.56,675901.184,0.0625
CUST107517,69,Female,Almaty,High,95.24,3,5512.78,447.77,48.0,Beauty,263,0.92,True,0.1,0.19,Medium,9.0,2.9,Medium,No,7,Cash,True,True,True,9.27,5,28,17,Bronze,App,7,44,3472,True,0,336,14.26,14442.89,525037.1671999999,0.1836734693877551
CUST107521,48,Female,Astana,Medium,79.93,3,8906.34,139.39,26.0,Groceries,313,0.11,False,0.0,0.44,High,4.0,4.4,Medium,No,7,Cash,False,True,False,12.13,8,47,7,Platinum,App,3,-14,716,True,Basic,15,7.68,6940.35,711883.7562000001,0.14814814814814814
CUST107523,41,Male,Shymkent,Low,74.1,2,7228.92,93.86,30.0,Clothing,306,0.93,False,0.4,0.36,High,7.0,1.72,Low,No,4,Online Wallet,False,True,True,19.31,14,43,21,Bronze,App,1,-64,1972,True,Premium,158,4.42,11159.39,535662.972,0.22580645161290322
CUST107524,69,Female,Almaty,Medium,94.94,5,8552.45,332.38,34.0,Beauty,15,0.65,True,0.65,0.22,Medium,1.0,1.12,High,Yes,9,Cash,False,True,False,9.48,6,37,1,Silver,Email,9,-7,2549,True,0,254,41.95,3236.41,811969.603,0.02857142857142857
CUST107525,40,Female,Shymkent,Medium,70.07,4,9232.89,194.21,35.0,Clothing,323,0.16,True,0.41,0.26,High,1.0,2.79,Low,Yes,1,Card,True,True,False,5.0,10,44,16,Silver,Social Media,0,-21,3327,True,Basic,17,44.51,11674.23,646948.6022999999,0.027777777777777776
CUST107532,23,Male,Karaganda,Low,97.44,0,6872.92,477.04,48.0,Electronics,29,0.27,False,0.22,0.24,Low,1.0,2.8,Medium,Yes,2,Online Wallet,True,True,False,15.43,12,32,12,Bronze,Social Media,5,45,3145,False,0,63,66.12,17103.34,669697.3248,0.02040816326530612
CUST107533,44,Female,Karaganda,Low,81.98,8,7676.23,96.65,32.0,Beauty,27,0.54,True,0.01,0.51,High,19.0,3.88,Low,Yes,6,Card,True,True,True,17.64,4,8,35,Bronze,Email,8,-26,312,True,Basic,68,6.01,444.98,629297.3354,0.5757575757575758
CUST107534,32,Male,Karaganda,High,99.27,9,8858.31,476.12,17.0,Beauty,268,0.41,False,0.86,0.08,High,14.0,4.09,High,No,4,Online Wallet,False,True,False,3.37,7,17,16,Silver,App,1,73,1044,False,Premium,112,42.92,392.47,879364.4336999999,0.7777777777777778
CUST107541,30,Female,Almaty,High,92.17,3,7532.12,34.88,39.0,Electronics,325,0.62,True,0.06,0.32,High,10.0,2.68,High,Yes,2,Cash,True,True,False,1.83,0,16,18,Bronze,SMS,8,-19,3585,False,0,169,78.35,18494.16,694235.5004,0.25
CUST107543,51,Male,Astana,Medium,92.76,5,8128.8,33.89,36.0,Clothing,0,0.27,False,0.82,0.55,Medium,19.0,2.52,Low,Yes,3,Online Wallet,False,True,True,8.48,9,37,38,Silver,App,5,42,1759,False,Basic,299,17.22,7730.27,754027.488,0.5135135135135135
CUST107556,31,Female,Almaty,High,93.28,8,6059.39,480.98,43.0,Electronics,2,0.92,False,0.92,0.79,Low,17.0,1.76,High,No,0,Cash,False,False,False,11.19,14,26,0,Silver,Email,2,79,2411,False,Basic,161,59.06,12027.67,565219.8992,0.38636363636363635
CUST107557,46,Male,Karaganda,High,52.97,8,9735.45,121.11,24.0,Electronics,2,0.57,False,0.31,0.87,Low,0.0,2.61,Medium,No,3,Card,True,False,True,1.68,11,38,14,Silver,SMS,6,-14,1018,True,Premium,348,60.86,1661.44,515686.78650000005,0.0
CUST107560,24,Male,Astana,High,95.79,3,7386.55,284.41,3.0,Clothing,214,0.41,True,0.85,0.21,High,0.0,4.78,Low,Yes,6,Online Wallet,False,True,True,3.52,2,33,18,Platinum,SMS,5,-83,1460,False,Basic,143,38.28,17094.15,707557.6245,0.0
CUST107563,42,Female,Astana,Medium,78.07,0,8101.43,345.93,32.0,Electronics,40,0.03,False,0.8,0.43,Low,17.0,4.68,High,Yes,3,Cash,False,False,False,1.08,11,22,29,Bronze,SMS,9,-61,2474,False,Basic,334,48.57,2990.79,632478.6401,0.5151515151515151
CUST107583,60,Male,Almaty,Medium,96.48,2,8704.66,99.55,5.0,Groceries,22,0.36,True,0.75,0.49,Low,4.0,2.47,Low,Yes,6,Card,True,True,False,6.0,12,36,18,Bronze,Email,6,-70,2958,True,0,47,20.07,4035.17,839825.5968,0.6666666666666666
CUST107597,22,Male,Almaty,Medium,73.68,5,7037.88,8.44,11.0,Clothing,110,0.67,True,0.69,0.78,High,0.0,3.99,Medium,No,5,Cash,True,True,False,5.99,5,35,24,Silver,SMS,7,13,3177,True,Basic,187,53.32,12220.64,518550.99840000004,0.0
CUST107598,37,Male,Astana,Medium,84.97,0,6768.64,159.81,3.0,Electronics,153,0.16,True,0.77,0.55,High,12.0,2.46,High,Yes,7,Cash,True,False,False,19.44,11,3,10,Bronze,Social Media,4,-14,3293,True,Premium,360,35.9,4372.56,575131.3408,3.0
CUST107599,33,Female,Almaty,Low,92.08,8,9810.79,78.42,13.0,Beauty,93,0.26,False,0.83,0.32,High,11.0,4.51,High,No,9,Online Wallet,False,False,False,19.56,13,41,4,Gold,App,4,-9,2941,True,0,349,27.23,15604.58,903377.5432000001,0.7857142857142857
CUST107616,55,Male,Almaty,High,63.41,7,9413.65,186.96,46.0,Electronics,185,0.64,False,0.23,0.35,Medium,4.0,2.94,Medium,Yes,0,Online Wallet,True,True,False,9.57,9,8,25,Bronze,App,3,-9,3513,True,Basic,193,86.41,4042.28,596919.5464999999,0.0851063829787234
CUST107622,50,Male,Astana,High,89.05,3,7444.22,245.11,29.0,Electronics,18,0.1,True,0.51,0.64,Low,4.0,3.47,High,No,4,Cash,True,True,True,14.27,4,48,26,Platinum,Email,7,-53,430,True,Premium,290,43.96,569.78,662907.791,0.13333333333333333
CUST107628,44,Female,Almaty,Low,89.25,1,7391.8,30.28,32.0,Electronics,204,0.79,True,0.11,0.28,Low,6.0,1.01,Low,No,4,Card,False,True,False,1.4,1,6,11,Bronze,SMS,7,-54,1290,True,Basic,87,58.39,6339.41,659718.15,0.18181818181818182
CUST107631,50,Male,Almaty,Medium,90.99,9,8626.49,471.0,7.0,Electronics,178,0.22,False,0.85,0.14,High,3.0,2.41,Medium,Yes,3,Online Wallet,True,False,False,6.61,0,7,25,Silver,SMS,3,70,2771,True,0,87,19.98,12848.81,784924.3250999999,0.375
CUST107638,51,Male,Karaganda,Medium,92.22,8,7451.96,23.52,14.0,Beauty,144,0.67,True,0.03,0.84,Medium,0.0,4.69,High,Yes,3,Online Wallet,False,False,False,6.93,2,47,4,Silver,Email,7,81,239,True,Basic,149,51.79,13898.98,687219.7511999999,0.0
CUST107639,40,Female,Shymkent,Low,71.82,4,7201.56,406.82,34.0,Electronics,260,0.28,True,0.32,0.01,High,0.0,2.7,High,Yes,8,Online Wallet,False,True,True,1.5,6,46,27,Bronze,Social Media,8,-5,1181,False,Basic,71,42.69,4744.0,517216.0392,0.0
CUST107645,35,Female,Almaty,High,97.82,1,9083.85,409.77,28.0,Groceries,281,0.02,False,0.48,0.76,High,12.0,3.8,High,No,1,Card,True,True,False,13.69,11,7,37,Silver,Email,2,-80,2921,True,0,238,7.43,14708.72,888582.2069999999,0.41379310344827586
CUST107646,30,Female,Shymkent,Low,64.77,2,9370.1,155.78,33.0,Electronics,57,0.17,True,0.47,0.53,Medium,12.0,3.59,High,Yes,4,Card,False,True,True,16.87,8,10,32,Platinum,Email,3,-85,474,True,Premium,299,56.86,9807.65,606901.377,0.35294117647058826
CUST107649,60,Female,Almaty,Medium,96.33,8,9574.29,377.26,31.0,Groceries,266,0.02,True,0.02,0.69,Low,8.0,2.52,Medium,No,2,Card,True,True,True,17.54,3,36,21,Bronze,Social Media,6,-83,1462,False,0,114,21.66,13002.68,922291.3557000001,0.25
CUST107651,59,Female,Astana,Low,80.62,4,8525.74,13.31,46.0,Electronics,223,0.09,True,0.27,0.78,Medium,1.0,1.14,Low,No,5,Cash,True,True,True,3.49,10,46,6,Silver,SMS,4,9,1084,True,Premium,102,37.6,2108.07,687345.1588,0.02127659574468085
CUST107654,35,Female,Almaty,High,74.75,0,8253.73,452.98,31.0,Beauty,22,0.36,True,0.14,0.85,Low,16.0,4.09,Low,Yes,4,Card,False,True,True,17.32,8,3,31,Silver,Social Media,4,-60,710,True,Premium,274,91.8,8027.57,616966.3175,0.5
CUST107668,18,Male,Karaganda,Medium,74.95,3,7368.38,307.07,30.0,Clothing,88,0.95,True,0.11,0.87,High,9.0,1.05,Low,No,1,Cash,True,True,True,8.54,1,7,15,Gold,App,1,7,2162,True,Basic,247,59.43,16672.98,552260.081,0.2903225806451613
CUST107673,67,Male,Almaty,Low,90.99,8,6360.88,355.02,5.0,Beauty,128,0.37,True,0.54,0.76,Medium,14.0,3.89,Low,Yes,9,Online Wallet,True,False,False,16.13,1,46,28,Silver,Email,6,-48,2079,False,Basic,300,19.13,18958.07,578776.4712,2.3333333333333335
CUST107685,23,Male,Almaty,Medium,89.28,5,6984.08,392.27,46.0,Electronics,22,0.49,False,0.85,0.62,Low,18.0,1.48,Low,No,5,Online Wallet,False,False,True,19.17,12,31,35,Gold,Social Media,9,-55,3524,False,Premium,68,39.61,18093.82,623538.6624,0.3829787234042553
CUST107687,41,Female,Shymkent,Low,80.29,9,7019.26,144.28,4.0,Groceries,72,0.91,True,0.38,0.15,Low,15.0,4.97,Low,No,2,Online Wallet,False,False,False,14.04,1,48,8,Silver,SMS,8,8,3498,False,0,184,66.42,14514.05,563576.3854,3.0
CUST107693,66,Male,Shymkent,High,98.94,5,7673.96,371.6,32.0,Clothing,323,0.4,True,0.77,0.9,Medium,8.0,3.4,Low,Yes,9,Card,False,True,False,15.7,12,11,2,Platinum,Social Media,2,29,2697,True,Basic,3,41.2,12758.65,759261.6024,0.24242424242424243
CUST107704,37,Female,Shymkent,High,84.35,7,7215.51,40.13,4.0,Clothing,290,0.06,False,0.01,0.79,High,3.0,2.06,High,No,2,Online Wallet,True,True,False,8.33,11,43,25,Bronze,App,9,36,2206,True,0,62,56.36,2162.77,608628.2685,0.6
CUST107705,46,Male,Astana,Medium,93.13,3,7207.83,170.74,37.0,Beauty,339,0.73,True,0.32,0.28,High,12.0,3.76,Low,Yes,9,Online Wallet,False,False,True,12.38,5,37,13,Platinum,Email,3,-80,2841,True,Premium,326,58.55,5168.57,671265.2078999999,0.3157894736842105
CUST107707,58,Male,Shymkent,Medium,82.64,9,6282.73,373.16,4.0,Clothing,211,0.48,False,0.02,0.14,High,7.0,2.39,Low,Yes,0,Online Wallet,True,True,True,3.02,7,42,23,Silver,Email,2,70,1592,True,Premium,32,64.21,10127.35,519204.8072,1.4
CUST107708,59,Female,Karaganda,High,73.49,3,8707.88,187.87,17.0,Beauty,156,0.09,False,0.53,0.67,Low,11.0,2.73,High,Yes,7,Card,True,False,False,9.86,14,8,27,Gold,App,0,-65,695,False,Basic,236,90.56,1016.25,639942.1011999999,0.6111111111111112
CUST107709,51,Male,Shymkent,Medium,70.15,0,7682.42,315.79,17.0,Beauty,218,0.71,True,0.8,0.2,Medium,13.0,1.96,High,Yes,0,Online Wallet,False,True,True,9.55,13,15,17,Platinum,Email,3,-37,2633,False,0,305,18.25,1739.93,538921.763,0.7222222222222222
CUST107714,35,Female,Shymkent,Medium,84.38,9,9455.62,34.57,39.0,Clothing,107,0.45,True,0.51,0.79,Medium,0.0,1.66,High,Yes,0,Card,True,False,True,8.39,5,39,5,Platinum,SMS,6,-78,683,False,0,49,79.38,2350.12,797865.2156,0.0
CUST107718,40,Male,Astana,High,97.16,2,6765.49,469.0,39.0,Groceries,135,0.2,False,0.92,0.74,Medium,0.0,4.33,Low,No,7,Cash,False,True,True,5.47,5,21,21,Platinum,Social Media,0,74,826,False,Premium,29,3.0,3009.59,657335.0083999999,0.0
CUST107722,39,Female,Astana,High,93.14,5,5509.13,399.24,9.0,Electronics,182,0.44,False,0.71,0.06,High,17.0,2.59,High,Yes,2,Cash,False,False,True,18.28,0,37,37,Silver,SMS,3,-47,3034,True,0,215,64.14,5638.62,513120.3682,1.7
CUST107727,52,Female,Shymkent,Low,90.73,3,8778.41,95.49,39.0,Beauty,288,0.57,False,0.67,0.73,Medium,1.0,2.91,Low,No,4,Online Wallet,False,False,False,4.68,10,29,18,Bronze,App,5,44,3369,False,Basic,258,54.68,14606.52,796465.1393,0.025
CUST107728,67,Female,Karaganda,Low,79.73,1,7354.85,29.64,19.0,Clothing,266,0.75,False,0.87,0.92,High,2.0,4.36,Medium,No,1,Cash,False,True,False,2.16,1,24,31,Platinum,SMS,5,-41,666,False,Premium,265,22.15,16723.98,586402.1905,0.1
CUST107730,69,Male,Almaty,High,58.91,5,9518.8,400.37,24.0,Groceries,168,0.43,False,0.53,0.23,High,4.0,3.37,Medium,No,8,Card,True,False,True,19.37,9,10,15,Bronze,Email,3,35,3105,False,Premium,122,38.31,9522.76,560752.5079999999,0.16
CUST107735,18,Male,Shymkent,Low,74.18,7,8093.36,62.82,4.0,Beauty,12,0.1,False,0.15,0.97,Low,5.0,1.82,Medium,No,8,Cash,False,True,False,1.21,10,21,30,Bronze,Email,2,-98,746,False,Basic,56,92.05,4701.6,600365.4448,1.0
CUST107737,18,Female,Almaty,Medium,59.71,2,9794.56,177.41,17.0,Clothing,266,0.23,False,0.39,0.32,Medium,14.0,1.42,High,No,3,Cash,False,True,True,10.86,12,0,34,Silver,Email,1,18,625,False,Premium,80,89.95,3754.07,584833.1775999999,0.7777777777777778
CUST107758,63,Female,Karaganda,Low,83.68,7,7406.0,197.21,33.0,Beauty,176,0.4,False,0.64,0.83,Low,1.0,1.86,High,Yes,4,Online Wallet,True,False,True,9.39,5,6,28,Gold,App,8,87,498,False,Basic,215,42.83,13408.81,619734.0800000001,0.029411764705882353
CUST107769,67,Male,Almaty,Low,91.07,2,9649.71,135.56,20.0,Groceries,231,0.52,True,0.47,0.02,Medium,7.0,1.24,Low,No,4,Card,True,False,True,8.46,8,9,4,Silver,App,6,1,3427,True,0,25,12.37,16187.02,878799.0896999999,0.3333333333333333
CUST107779,64,Male,Astana,Medium,98.0,5,7594.08,9.17,2.0,Beauty,313,0.64,False,0.4,0.99,Medium,3.0,2.31,Medium,Yes,0,Online Wallet,True,True,False,17.02,5,23,36,Bronze,App,2,-84,3384,True,Premium,249,68.03,8909.21,744219.84,1.0
CUST107780,23,Female,Karaganda,Medium,75.34,6,8531.18,29.03,43.0,Beauty,226,0.67,True,0.29,0.0,Medium,14.0,4.69,Medium,Yes,6,Online Wallet,False,False,True,3.02,3,35,14,Platinum,SMS,9,93,3552,True,Premium,175,91.13,2141.75,642739.1012,0.3181818181818182
CUST107789,30,Female,Shymkent,High,83.5,3,9193.57,16.23,30.0,Electronics,364,0.62,True,0.33,0.48,High,13.0,1.03,High,No,0,Card,False,False,True,6.31,12,11,33,Gold,Email,9,48,683,True,Basic,261,79.99,15764.37,767663.095,0.41935483870967744
CUST107793,44,Male,Shymkent,High,71.96,0,8500.17,49.88,45.0,Groceries,251,0.35,True,0.66,0.7,Medium,10.0,4.44,High,Yes,0,Online Wallet,False,True,True,5.28,1,8,7,Platinum,Social Media,7,38,2794,False,Basic,69,40.23,10442.61,611672.2331999999,0.21739130434782608
CUST107798,62,Male,Astana,High,80.65,7,7278.08,236.9,28.0,Clothing,168,0.59,True,0.13,0.05,Low,19.0,1.55,Low,Yes,1,Cash,False,True,True,7.81,6,27,28,Bronze,Email,5,-6,2518,True,0,214,95.79,4013.45,586977.152,0.6551724137931034
CUST107801,19,Female,Karaganda,High,85.84,5,8463.47,243.71,29.0,Beauty,3,0.22,True,0.14,0.56,Medium,1.0,1.89,Low,No,7,Cash,True,True,False,18.79,13,40,15,Silver,SMS,2,13,2965,True,0,250,57.57,2673.49,726504.2648,0.03333333333333333
CUST107803,33,Male,Shymkent,Medium,93.95,8,6064.02,383.67,39.0,Electronics,64,0.76,False,0.49,0.36,Medium,4.0,3.37,Medium,Yes,9,Cash,False,True,True,10.25,11,27,36,Silver,Social Media,5,-55,1354,True,0,59,96.63,6000.14,569714.679,0.1
CUST107812,20,Female,Shymkent,Medium,67.27,4,8630.44,422.1,20.0,Electronics,98,0.72,False,0.45,0.02,Medium,0.0,2.31,Low,Yes,5,Online Wallet,True,True,False,8.78,7,10,11,Gold,Social Media,2,-46,199,True,Premium,265,36.69,10696.5,580569.6988,0.0
CUST107816,50,Male,Almaty,Low,95.8,5,8617.47,246.96,18.0,Electronics,344,0.88,True,0.45,0.9,High,14.0,4.71,High,Yes,0,Cash,True,True,False,7.89,12,3,36,Gold,App,9,-100,919,True,0,313,71.97,18461.8,825553.6259999999,0.7368421052631579
CUST107836,43,Male,Shymkent,Low,91.86,5,9883.69,36.4,27.0,Beauty,37,0.89,True,0.31,0.72,Medium,8.0,3.0,High,No,5,Card,True,True,False,5.89,1,19,8,Gold,Email,0,-29,3247,True,0,128,16.19,116.02,907915.7634,0.2857142857142857
CUST107843,27,Male,Astana,Medium,99.86,5,7046.17,454.43,25.0,Clothing,68,0.5,False,0.39,0.16,Low,7.0,3.16,Low,Yes,3,Online Wallet,True,True,False,6.42,10,25,12,Silver,SMS,4,2,2504,False,Basic,289,80.25,7857.9,703630.5362,0.2692307692307692
CUST107844,68,Female,Almaty,Medium,76.11,6,7406.2,49.99,18.0,Clothing,181,0.36,True,0.47,0.9,Low,6.0,1.41,Medium,No,6,Card,False,True,True,18.43,4,16,39,Bronze,Email,2,59,3005,False,Basic,132,63.41,3985.97,563685.882,0.3157894736842105
