customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,purchase_intensity,digital_engagement,value_per_year,customer_class,engagement_index,churn_flag,loyalty_spend,activity_value,engagement_value,total_spent_squared,loyalty_score_squared,interaction_term,weighted_loyalty
CUST105497,33,Female,Almaty,Medium,37.72,3.0,9598.62,367.3,22.0,Electronics,30.0,0.82,False,0.43,0.63,High,13,4.28,High,Yes,7,Card,True,True,True,9.45,0,30.0,11.0,Platinum,App,2,-98,401,False,Basic,247,90.71,13622.95,5.5,20.5,2399.655,Medium Value,0.44742729306487694,0,362059.9464,8080.6,4294.684563758389,92133505.90440002,1422.7984,362059.9464,0.0035695033865715225
CUST105498,30,Female,Almaty,High,6.6,9.0,4197.83,43.34,4.0,Electronics,219.0,0.39,True,0.4,0.83,High,5,1.69,Medium,No,3,Cash,False,True,False,14.28,2,41.0,10.0,Platinum,SMS,9,22,3281,False,Premium,303,70.76,9739.87,0.4,25.5,419.783,Medium Value,0.39149888143176725,0,27705.677999999996,173.36,1643.4457494407154,17621776.7089,43.559999999999995,27705.677999999996,0.00027314678807083894
CUST105499,66,Male,Astana,Low,9.84,1.0,999.02,447.35,33.0,Beauty,270.0,0.9,True,0.81,0.43,Medium,1,2.55,High,Yes,5,Card,True,True,False,11.93,10,44.0,26.0,Platinum,Email,5,-81,1533,False,Premium,318,29.62,12319.06,16.5,35.0,499.51,Low Value,0.7494407158836689,0,9830.3568,14762.550000000001,748.7062639821029,998040.9604,96.8256,9830.3568,9.691624891873539e-05
CUST105500,52,Female,Almaty,Medium,0.12,8.0,6544.25,426.64,36.0,Groceries,96.0,0.51,True,0.74,0.34,High,2,1.15,High,No,5,Online Wallet,False,True,False,17.45,7,24.0,19.0,Silver,App,0,-100,3523,False,Premium,226,8.46,5295.0,4.0,21.5,727.1388888888889,Medium Value,0.5727069351230425,0,785.31,15359.039999999999,3747.9373601789707,42827208.0625,0.0144,785.31,7.74227232915616e-06
CUST105501,69,Male,Astana,Medium,0.19,9.0,309.01,467.26,35.0,Groceries,10.0,0.16,False,0.64,0.11,High,6,1.83,High,Yes,2,Card,False,False,False,1.9,6,35.0,16.0,Platinum,SMS,5,-22,2151,True,Premium,295,94.02,10534.07,3.5,25.5,30.901,Low Value,0.6129753914988814,0,58.7119,16354.1,189.41552572706934,95487.1801,0.0361,58.7119,5.788332235196082e-07
CUST105502,28,Male,Astana,High,93.64,3.0,4311.64,259.58,13.0,Clothing,102.0,0.22,False,0.65,0.72,Medium,13,1.71,Low,Yes,4,Cash,True,False,True,7.19,2,31.0,4.0,Platinum,Email,1,62,827,False,Basic,318,71.16,3014.9,3.25,17.5,1077.91,Medium Value,0.3310961968680089,0,403741.9696,3374.54,1427.567606263982,18590239.489600003,8768.4496,403741.9696,0.003980441200739947
CUST105503,38,Male,Almaty,High,92.7,1.0,4155.5,165.53,15.0,Beauty,264.0,0.73,True,0.37,0.79,Medium,11,4.27,Medium,Yes,1,Card,False,True,True,10.14,9,36.0,3.0,Gold,Social Media,6,58,2547,True,,28,89.88,15162.33,7.5,19.5,2077.75,Medium Value,0.36912751677852346,0,385214.85000000003,2482.95,1533.9093959731542,17268180.25,8593.29,385214.85000000003,0.003797784663298622
CUST105504,68,Female,Karaganda,Medium,66.76,6.0,2622.71,255.64,33.0,Beauty,51.0,0.38,False,0.44,0.31,Low,6,1.24,High,Yes,2,Online Wallet,False,False,True,14.27,4,30.0,31.0,Silver,Social Media,6,-16,210,False,Premium,60,18.97,17693.23,4.714285714285714,30.5,374.67285714285714,Low Value,0.7002237136465324,0,175092.1196,8436.119999999999,1836.483736017897,6878607.7441,4456.8976,175092.1196,0.0017262111429020143
CUST105505,28,Male,Shymkent,Low,72.67,6.0,9646.66,366.03,28.0,Groceries,168.0,0.26,False,0.15,0.78,High,1,3.38,High,No,7,Card,False,True,False,17.51,4,19.0,39.0,Bronze,Email,8,86,114,False,Basic,59,47.15,4683.67,4.0,29.0,1378.0942857142857,High Value,0.6644295302013423,0,701022.7822,10248.84,6409.525771812081,93058049.1556,5280.9289,701022.7822,0.006911295270320161
CUST105506,47,Male,Karaganda,Medium,51.32,4.0,4093.74,211.02,48.0,Groceries,139.0,0.6,False,0.58,0.1,High,6,3.34,High,Yes,2,Cash,False,False,True,7.1,0,24.0,8.0,Platinum,Email,0,21,1108,False,Premium,18,99.63,12074.33,9.6,16.0,818.7479999999999,Medium Value,0.5548098434004474,0,210090.73679999998,10128.960000000001,2271.2472483221472,16758707.187599998,2633.7424,210090.73679999998,0.002071258099525881
CUST105507,65,Male,Astana,High,23.78,4.0,8957.6,179.12,34.0,Clothing,82.0,0.78,True,0.14,0.43,Low,16,4.8,High,No,7,Card,False,False,False,8.57,8,33.0,13.0,Platinum,Social Media,6,-89,2679,False,Basic,273,26.63,15188.67,6.8,23.0,1791.52,Medium Value,0.5659955257270693,0,213011.72800000003,6090.08,5069.961521252797,80238597.76,565.4884000000001,213011.72800000003,0.0021000557836779593
CUST105508,52,Female,Shymkent,Medium,91.44,7.0,5199.59,43.14,38.0,Electronics,267.0,0.11,False,0.92,0.28,High,5,1.4,High,No,6,Online Wallet,True,False,False,2.89,13,46.0,28.0,Silver,App,3,51,930,False,Basic,125,89.68,8359.0,4.75,37.0,649.94875,Medium Value,0.814317673378076,0,475450.5096,1639.32,4234.11803131991,27035736.168100003,8361.2736,475450.5096,0.004687406660247896
CUST105509,39,Female,Karaganda,High,27.77,5.0,8223.31,226.38,1.0,Beauty,343.0,0.45,False,0.42,0.28,Medium,1,3.57,High,Yes,7,Card,False,False,False,1.25,0,47.0,0.0,Silver,SMS,6,-66,113,True,Basic,315,77.24,16121.22,0.16666666666666666,23.5,1370.5516666666665,Medium Value,0.3221476510067114,0,228361.31869999997,226.38,2649.12,67622827.3561,771.1729,228361.31869999997,0.0022513854641105055
CUST105510,55,Female,Almaty,Medium,73.97,0.0,4568.81,199.48,31.0,Groceries,72.0,0.77,True,0.04,0.93,Medium,10,4.04,Medium,No,7,Cash,True,True,True,17.04,11,17.0,6.0,Silver,Social Media,9,90,381,True,Premium,181,18.72,7218.54,31.0,11.5,4568.81,Medium Value,0.37583892617449655,0,337954.87570000003,6183.88,1717.1366442953017,20874024.816100005,5471.5608999999995,337954.87570000003,0.0033318545321408357
CUST105511,48,Male,Karaganda,High,24.54,3.0,9916.22,333.33,49.0,Beauty,139.0,0.9,True,0.0,0.78,Low,9,1.03,High,No,5,Cash,False,False,True,17.55,7,18.0,0.0,Silver,Email,2,49,1668,True,Premium,117,60.78,2479.65,12.25,9.0,2479.055,Medium Value,0.44966442953020125,0,243344.03879999998,16333.17,4458.971409395972,98331419.08839999,602.2116,243344.03879999998,0.002399098213528852
CUST105512,31,Female,Shymkent,High,87.01,0.0,6436.29,222.18,17.0,Groceries,108.0,0.01,False,0.68,0.77,High,13,3.59,Medium,No,7,Cash,False,True,True,18.76,8,27.0,33.0,Platinum,App,4,-63,2500,True,Basic,261,61.87,11141.08,17.0,30.0,6436.29,Medium Value,0.5906040268456375,0,560021.5929,3777.06,3801.298791946308,41425828.9641,7570.740100000001,560021.5929,0.005521182313277083
CUST105513,41,Female,Shymkent,Low,65.12,4.0,1643.88,7.0,22.0,Electronics,36.0,0.66,True,0.61,0.49,Medium,8,1.46,High,No,5,Card,True,False,True,10.76,12,26.0,15.0,Bronze,Email,1,29,606,False,Basic,284,36.02,3242.88,4.4,20.5,328.776,Low Value,0.45637583892617445,0,107049.46560000001,154.0,750.2271140939597,2702341.4544,4240.6144,107049.46560000001,0.0010553871915114214
CUST105514,67,Male,Shymkent,High,64.27,4.0,163.67,244.76,32.0,Electronics,132.0,0.6,False,0.77,0.62,Low,7,3.52,Medium,No,5,Online Wallet,True,False,True,11.54,3,17.0,27.0,Gold,Social Media,0,76,1465,True,Premium,138,5.29,17274.93,6.4,22.0,32.733999999999995,Low Value,0.5704697986577181,0,10519.070899999999,7832.32,93.3687919463087,26787.868899999998,4130.6329,10519.070899999999,0.00010370619444232438
CUST105515,66,Male,Shymkent,Medium,9.74,3.0,9296.11,387.99,29.0,Beauty,8.0,0.52,False,0.75,0.79,Low,19,2.15,Low,No,0,Card,True,True,True,9.63,3,42.0,27.0,Bronze,Email,5,88,606,True,Basic,291,51.32,3099.62,7.25,34.5,2324.0275,Medium Value,0.7181208053691274,0,90544.11140000001,11251.710000000001,6675.729999999999,86417661.13210002,94.86760000000001,90544.11140000001,0.0008926629843759188
CUST105516,49,Female,Karaganda,High,41.95,8.0,6899.33,472.93,1.0,Groceries,184.0,0.16,False,0.0,0.27,Medium,6,1.44,Low,No,5,Card,False,False,True,9.57,3,8.0,37.0,Platinum,App,8,75,860,True,,276,10.83,3310.7,0.1111111111111111,22.5,766.5922222222222,Medium Value,0.3914988814317673,0,289426.8935,472.93,2701.0799776286353,47600754.4489,1759.8025000000002,289426.8935,0.0028534232708849715
CUST105517,53,Female,Almaty,Medium,52.49,7.0,1152.28,100.51,48.0,Beauty,242.0,0.74,True,0.17,0.29,Medium,1,2.82,High,No,8,Cash,True,False,False,12.2,8,2.0,33.0,Bronze,Email,4,50,403,False,Basic,223,45.74,6226.76,6.0,17.5,144.035,Low Value,0.6308724832214765,0,60483.1772,4824.4800000000005,726.9417449664429,1327749.1983999999,2755.2001,60483.1772,0.0005962960222269024
CUST105518,49,Male,Almaty,Low,29.4,9.0,7460.52,214.16,28.0,Electronics,147.0,0.39,True,0.33,0.88,Medium,16,3.49,High,Yes,3,Cash,False,False,True,7.2,10,28.0,21.0,Silver,SMS,9,26,950,False,Premium,214,79.56,2533.44,2.8,24.5,746.052,Medium Value,0.563758389261745,0,219339.288,5996.48,4205.930738255034,55659358.67040001,864.3599999999999,219339.288,0.0021624384003504525
CUST105519,32,Female,Shymkent,Medium,88.1,2.0,2348.77,424.49,41.0,Beauty,69.0,0.23,False,0.06,0.23,Low,6,2.27,Medium,Yes,1,Cash,True,False,False,16.41,10,15.0,27.0,Silver,Social Media,3,-53,1344,False,Basic,285,83.9,14173.88,13.666666666666666,21.0,782.9233333333333,Low Value,0.6174496644295302,0,206926.637,17404.09,1450.2472483221477,5516720.5128999995,7761.609999999999,206926.637,0.002040063638321734
CUST105520,60,Male,Almaty,Low,83.77,4.0,8111.38,26.21,2.0,Groceries,231.0,0.85,False,0.18,0.68,High,5,3.11,High,Yes,6,Online Wallet,False,True,True,14.67,0,47.0,30.0,Gold,App,9,5,3413,True,Premium,203,99.63,19489.62,0.4,38.5,1622.276,High Value,0.5973154362416108,0,679490.3025999999,52.42,4845.052483221477,65794485.5044,7017.412899999999,679490.3025999999,0.006699009267359292
CUST105521,52,Male,Karaganda,Low,49.36,5.0,6138.23,178.2,25.0,Electronics,335.0,0.31,True,0.58,0.92,Low,3,2.48,High,Yes,7,Online Wallet,False,False,False,12.43,10,30.0,17.0,Bronze,SMS,8,-14,3538,False,,301,60.92,993.4,4.166666666666667,23.5,1023.0383333333333,Medium Value,0.5212527964205816,0,302983.0328,4455.0,3199.5695525727065,37677867.5329,2436.4096,302983.0328,0.0029870715399667046
CUST105522,20,Female,Almaty,High,34.0,4.0,1324.23,297.59,21.0,Beauty,132.0,0.2,True,0.46,0.95,High,13,4.76,Low,No,9,Card,True,True,False,11.84,1,44.0,16.0,Silver,Email,1,-10,638,False,,55,44.12,13671.61,4.2,30.0,264.846,Low Value,0.5794183445190156,0,45023.82,6249.389999999999,767.2831543624161,1753585.0929,1156.0,45023.82,0.00044388416770308245
CUST105523,33,Female,Astana,Low,80.15,7.0,802.4,174.55,37.0,Clothing,117.0,0.31,False,0.86,0.3,Low,0,3.38,High,Yes,9,Online Wallet,True,False,True,14.0,4,38.0,38.0,Bronze,Email,4,-69,1075,True,Premium,332,46.88,15161.99,4.625,38.0,100.3,Low Value,0.843400447427293,0,64312.36,6458.35,676.7445190156599,643845.76,6424.022500000001,64312.36,0.0006340474529176115
CUST105524,22,Female,Almaty,Medium,19.69,4.0,4714.57,247.25,26.0,Beauty,170.0,0.18,False,0.22,0.95,Low,0,2.3,Low,No,0,Cash,False,False,True,4.39,3,13.0,21.0,Gold,Email,8,44,785,False,Premium,91,60.66,9498.87,5.2,17.0,942.914,Medium Value,0.44966442953020136,0,92829.8833,6428.5,2119.974429530201,22227170.2849,387.69610000000006,92829.8833,0.0009151981214964607
CUST105525,38,Female,Shymkent,Low,7.15,7.0,9375.25,469.86,40.0,Beauty,336.0,0.78,True,0.54,0.14,High,2,1.87,Low,Yes,5,Online Wallet,False,False,True,15.34,9,21.0,18.0,Platinum,Email,1,61,1420,False,Premium,192,89.35,10602.62,5.0,19.5,1171.90625,Medium Value,0.5704697986577181,0,67033.0375,18794.4,5348.296979865771,87895312.5625,51.1225,67033.0375,0.0006608702695439218
CUST105526,27,Male,Almaty,Low,4.57,9.0,5689.86,16.84,1.0,Groceries,181.0,0.18,False,0.86,0.24,High,7,3.31,High,No,3,Card,False,False,False,17.83,3,40.0,22.0,Platinum,SMS,2,-78,1920,False,Premium,361,76.39,3498.05,0.1,31.0,568.986,Medium Value,0.4720357941834452,0,26002.6602,16.84,2685.817583892617,32374506.819599997,20.884900000000002,26002.6602,0.00025635695018643616
CUST105527,36,Female,Almaty,High,3.87,9.0,7615.18,43.57,32.0,Electronics,317.0,0.72,False,0.06,0.4,Medium,15,4.92,Low,No,5,Card,False,False,False,12.89,9,10.0,18.0,Platinum,Social Media,5,82,60,True,,119,46.55,2577.42,3.2,14.0,761.518,Medium Value,0.4429530201342281,0,29470.746600000002,1394.24,3373.1669798657713,57990966.4324,14.9769,29470.746600000002,0.00029054837697310997
CUST105528,42,Female,Almaty,Medium,48.89,2.0,4747.79,102.5,9.0,Electronics,265.0,0.16,False,0.87,0.76,Low,0,2.92,Medium,No,2,Online Wallet,False,True,False,18.88,9,17.0,7.0,Platinum,SMS,1,30,622,True,Basic,212,89.4,9136.13,3.0,12.0,1582.5966666666666,Medium Value,0.23713646532438476,1,232119.4531,922.5,1125.8741387024606,22541509.8841,2390.2321,232119.4531,0.0022884364375787792
CUST105529,21,Female,Almaty,Low,25.53,4.0,3902.4,195.53,46.0,Clothing,157.0,0.23,False,0.34,0.09,Medium,14,4.65,High,Yes,8,Online Wallet,False,False,True,4.06,7,12.0,5.0,Gold,SMS,8,70,801,True,Basic,41,64.32,9276.2,9.2,8.5,780.48,Medium Value,0.4340044742729306,0,99628.27200000001,8994.38,1693.6590604026844,15228725.760000002,651.7809000000001,99628.27200000001,0.0009822225789907723
CUST105530,46,Male,Astana,High,69.04,3.0,8239.85,238.04,49.0,Beauty,262.0,0.34,False,0.86,0.22,Low,14,3.12,Medium,Yes,3,Cash,False,False,False,2.99,5,27.0,39.0,Silver,Email,7,-9,1954,True,,61,26.09,8795.42,12.25,33.0,2059.9625,Medium Value,0.8590604026845639,0,568879.2440000001,11663.96,7078.528859060404,67895128.02250001,4766.521600000001,568879.2440000001,0.005608508779275032
CUST105531,36,Female,Karaganda,High,65.39,5.0,4687.53,23.15,5.0,Beauty,184.0,0.95,False,0.68,0.48,Medium,14,4.22,Low,Yes,6,Cash,False,True,True,12.39,0,25.0,22.0,Silver,Social Media,9,-25,1218,True,,119,39.98,12282.53,0.8333333333333334,23.5,781.255,Medium Value,0.3982102908277405,0,306517.5867,115.75,1866.6226845637584,21972937.500899997,4275.8521,306517.5867,0.0030219182614599762
CUST105532,60,Female,Shymkent,Medium,54.2,2.0,1501.27,441.87,40.0,Beauty,138.0,0.91,True,0.67,0.07,Low,13,3.36,High,No,1,Online Wallet,True,False,False,15.19,14,6.0,28.0,Platinum,Email,4,-44,3081,False,Premium,277,15.55,6678.91,13.333333333333334,17.0,500.42333333333335,Low Value,0.5592841163310962,0,81368.834,17674.8,839.6364653243847,2253811.6129,2937.6400000000003,81368.834,0.0008022050807119493
CUST105533,19,Male,Shymkent,High,35.28,9.0,2817.75,380.5,17.0,Electronics,199.0,0.09,True,0.05,0.35,Medium,0,3.34,High,Yes,7,Cash,True,False,True,4.44,10,41.0,4.0,Gold,App,7,-63,2988,True,Premium,103,62.2,2729.87,1.7,22.5,281.775,Low Value,0.4250559284116331,0,99410.22,6468.5,1197.701342281879,7939715.0625,1244.6784,99410.22,0.0009800728318005963
CUST105534,27,Male,Almaty,Low,85.05,3.0,5657.7,137.67,29.0,Electronics,306.0,0.34,True,0.94,0.61,Medium,9,2.69,Low,No,5,Online Wallet,False,False,True,5.3,14,20.0,34.0,Bronze,SMS,1,-8,949,True,Basic,154,45.15,4289.5,7.25,27.0,1414.425,Medium Value,0.6331096196868009,0,481187.38499999995,3992.43,3581.9442953020134,32009569.29,7233.5025,481187.38499999995,0.004743965791884111
CUST105535,60,Male,Karaganda,High,70.97,3.0,4085.51,132.1,44.0,Beauty,63.0,0.35,True,0.43,0.77,High,0,3.75,High,No,7,Cash,False,False,False,11.21,3,29.0,25.0,Gold,SMS,7,-3,1405,True,,334,40.75,18090.91,11.0,27.0,1021.3775,Medium Value,0.7136465324384786,0,289948.6447,5812.4,2915.610044742729,16691391.960100003,5036.7409,289948.6447,0.002858567150217291
CUST105536,42,Male,Almaty,Medium,27.15,4.0,3727.29,17.66,19.0,Beauty,228.0,0.21,True,0.11,0.5,High,5,2.98,High,Yes,6,Card,True,True,True,18.49,8,3.0,13.0,Gold,Email,8,-7,2262,False,,246,86.72,16805.98,3.8,8.0,745.458,Medium Value,0.2639821029082774,1,101195.92349999999,335.54,983.9378523489933,13892690.744099999,737.1225,101195.92349999999,0.00099767785758166
CUST105537,37,Male,Astana,Medium,50.17,5.0,6720.77,202.57,40.0,Electronics,30.0,0.44,False,0.77,0.45,High,2,4.38,High,Yes,3,Card,False,False,False,1.47,0,16.0,5.0,Gold,Email,1,0,1791,True,Premium,167,0.63,10992.73,6.666666666666667,10.5,1120.1283333333333,Medium Value,0.4205816554809843,0,337181.0309,8102.799999999999,2826.632572706935,45168749.392900005,2517.0289000000002,337181.0309,0.003324225293773692
CUST105538,65,Female,Karaganda,High,15.63,1.0,6399.57,130.97,29.0,Groceries,111.0,0.75,False,0.87,0.33,High,1,4.69,Medium,No,6,Card,True,True,True,3.07,8,34.0,15.0,Platinum,SMS,4,-98,1961,True,Premium,266,22.98,5715.14,14.5,24.5,3199.785,Medium Value,0.5570469798657718,0,100025.2791,3798.13,3564.861140939597,40954496.18489999,244.29690000000002,100025.2791,0.0009861366219608206
CUST105539,36,Male,Karaganda,Low,32.88,9.0,3208.86,311.12,12.0,Clothing,0.0,0.1,True,0.93,0.37,Medium,16,2.97,Low,No,9,Cash,True,False,False,16.24,1,1.0,12.0,Platinum,App,5,50,2033,False,Basic,364,84.74,9973.75,1.2,6.5,320.886,Medium Value,0.19463087248322145,0,105507.31680000002,3733.44,624.54322147651,10296782.4996,1081.0944000000002,105507.31680000002,0.0010401833408261107
CUST105540,40,Male,Karaganda,High,99.71,7.0,3658.32,276.2,8.0,Clothing,88.0,0.67,False,0.51,0.54,Medium,7,2.05,Low,Yes,2,Online Wallet,False,True,True,18.62,9,9.0,18.0,Gold,SMS,4,-78,3587,True,,75,36.92,19964.68,1.0,13.5,457.29,Medium Value,0.2751677852348993,0,364771.0872,2209.6,1006.651812080537,13383305.2224,9942.084099999998,364771.0872,0.0035962321820743005
CUST105541,41,Male,Karaganda,Medium,22.38,3.0,7545.46,478.78,43.0,Clothing,347.0,0.26,False,0.4,0.4,Low,16,2.8,High,No,6,Card,False,True,False,16.52,2,19.0,8.0,Platinum,Email,1,-13,2225,True,Premium,230,25.8,16282.61,10.75,13.5,1886.365,Medium Value,0.48769574944071586,0,168867.39479999998,20587.539999999997,3679.888769574944,56933966.611600004,500.86439999999993,168867.39479999998,0.0016648423655075432
CUST105542,28,Male,Almaty,High,69.83,6.0,9220.75,398.65,43.0,Groceries,214.0,0.64,True,0.58,0.32,Medium,8,3.82,Low,Yes,5,Cash,True,False,False,13.46,12,39.0,25.0,Platinum,SMS,8,56,271,False,Premium,155,75.73,953.06,6.142857142857143,32.0,1317.25,Medium Value,0.7740492170022372,0,643884.9725,17141.95,7137.314317673378,85022230.5625,4876.2289,643884.9725,0.0063479808047092546
CUST105543,63,Male,Astana,High,23.84,6.0,3309.73,45.03,31.0,Beauty,306.0,0.68,False,0.3,0.62,High,4,3.01,High,No,7,Cash,True,True,True,17.14,13,15.0,38.0,Gold,Social Media,3,58,3238,False,Basic,332,36.8,6616.39,4.428571428571429,26.5,472.81857142857143,Medium Value,0.6487695749440715,0,78903.9632,1395.93,2147.252125279642,10954312.6729,568.3456,78903.9632,0.0007779042301054563
CUST105544,51,Male,Karaganda,Low,93.81,9.0,2989.59,353.62,15.0,Electronics,348.0,0.73,True,0.39,1.0,Medium,2,2.59,High,Yes,6,Online Wallet,True,False,False,16.55,1,28.0,7.0,Gold,Social Media,2,-19,1087,True,,197,71.44,7735.35,1.5,17.5,298.959,Low Value,0.3512304250559284,0,280453.4379,5304.3,1050.034966442953,8937648.3681,8800.3161,280453.4379,0.0027649551029146264
CUST105545,45,Male,Shymkent,High,31.01,1.0,2726.27,58.02,34.0,Groceries,201.0,0.86,False,0.54,0.29,High,2,1.11,Medium,Yes,7,Online Wallet,False,True,True,16.32,10,11.0,2.0,Silver,Social Media,4,14,1710,False,,179,87.2,14599.39,17.0,6.5,1363.135,Low Value,0.31991051454138697,0,84541.6327,1972.68,872.162438478747,7432548.1129,961.6201000000001,84541.6327,0.0008334853032750042
CUST105546,22,Male,Shymkent,Low,34.67,6.0,1500.92,164.93,26.0,Clothing,45.0,0.9,False,0.82,0.12,High,4,1.73,Medium,Yes,3,Card,False,True,True,19.21,7,36.0,7.0,Bronze,Social Media,3,-50,1564,True,Basic,347,97.99,4209.6,3.7142857142857144,21.5,214.41714285714286,Low Value,0.4787472035794183,0,52036.896400000005,4288.18,718.5612527964206,2252760.8464,1202.0089,52036.896400000005,0.0005130252041778225
CUST105547,22,Female,Astana,High,59.39,0.0,3834.02,279.73,35.0,Beauty,268.0,0.76,True,0.85,0.15,Medium,0,4.36,Medium,Yes,4,Online Wallet,False,False,False,19.46,7,13.0,14.0,Silver,Email,7,69,2397,False,,72,96.18,16946.7,35.0,13.5,3834.02,Medium Value,0.44742729306487694,0,227702.4478,9790.550000000001,1715.4451901565994,14699709.3604,3527.1721000000002,227702.4478,0.0022448897389350255
CUST105548,68,Female,Shymkent,High,58.81,1.0,5208.46,250.38,29.0,Clothing,335.0,0.48,True,0.13,0.61,Low,14,4.06,High,No,6,Cash,False,True,True,5.42,5,48.0,20.0,Silver,SMS,1,-83,2376,False,Basic,76,43.85,16660.09,14.5,34.0,2604.23,Medium Value,0.6957494407158836,0,306309.53260000004,7261.0199999999995,3623.783131991051,27128055.5716,3458.6161,306309.53260000004,0.003019867082306015
CUST105549,38,Female,Almaty,Low,57.91,4.0,5420.59,348.2,33.0,Clothing,75.0,0.04,False,0.13,0.56,High,12,1.33,Low,Yes,2,Card,False,False,False,11.78,12,13.0,35.0,Silver,Social Media,3,7,2083,False,,95,59.28,18025.95,6.6,24.0,1084.118,Medium Value,0.6219239373601788,0,313906.36689999996,11490.6,3371.194675615212,29382795.9481,3353.5680999999995,313906.36689999996,0.0030947633143546
CUST105550,29,Male,Almaty,Low,57.33,7.0,6941.2,405.96,33.0,Groceries,239.0,0.94,False,0.18,0.11,High,10,1.42,Medium,No,4,Cash,False,False,False,7.98,7,41.0,27.0,Platinum,Social Media,9,76,3527,False,Basic,264,22.52,5376.69,4.125,34.0,867.65,Medium Value,0.7382550335570469,0,397938.996,13396.679999999998,5124.375838926174,48180257.44,3286.7288999999996,397938.996,0.003923230415279295
CUST105551,67,Male,Astana,Medium,31.22,6.0,620.26,415.55,36.0,Beauty,112.0,0.6,True,0.6,0.41,Medium,10,4.74,Medium,Yes,1,Online Wallet,True,True,False,12.23,12,0.0,17.0,Platinum,Email,2,70,1102,False,,331,11.82,2915.86,5.142857142857143,8.5,88.60857142857142,Low Value,0.39373601789709173,0,19364.5172,14959.800000000001,244.21870246085012,384722.4676,974.6883999999999,19364.5172,0.0001909123348550617
CUST105552,21,Male,Karaganda,Low,43.44,2.0,5657.95,33.88,21.0,Groceries,206.0,0.53,True,0.2,0.85,Low,18,4.19,Low,No,2,Card,True,False,True,17.03,7,38.0,33.0,Platinum,Social Media,3,84,3067,False,Premium,304,74.82,11249.54,7.0,35.5,1885.9833333333333,Medium Value,0.6912751677852349,0,245781.34799999997,711.48,3911.2003355704696,32012398.202499997,1887.0335999999998,245781.34799999997,0.00242312733779412
CUST105553,66,Female,Shymkent,High,59.34,9.0,2624.39,322.62,30.0,Electronics,294.0,0.24,True,0.61,0.48,High,18,2.62,Medium,Yes,3,Card,False,False,False,7.66,3,24.0,9.0,Bronze,Email,7,-58,2830,True,Premium,236,71.16,17905.59,3.0,16.5,262.43899999999996,Low Value,0.4429530201342281,0,155731.3026,9678.6,1162.4814765100668,6887422.872099999,3521.2356000000004,155731.3026,0.0015353352878524718
CUST105554,59,Male,Shymkent,Medium,67.13,8.0,2467.32,480.88,19.0,Groceries,274.0,0.68,False,0.73,0.78,Low,10,4.89,Medium,No,9,Cash,True,True,True,10.95,8,40.0,11.0,Gold,SMS,9,-62,1893,True,Basic,347,44.75,10304.52,2.111111111111111,25.5,274.1466666666667,Low Value,0.49440715883668895,0,165631.1916,9136.72,1219.8606711409395,6087667.982400001,4506.4369,165631.1916,0.0016329370459689067
CUST105555,37,Male,Astana,Low,25.31,4.0,7918.29,378.74,32.0,Electronics,212.0,0.99,True,0.86,0.05,Medium,0,4.89,Low,No,5,Card,False,False,True,14.05,0,30.0,5.0,Gold,Social Media,5,43,2026,False,,270,88.68,6875.53,6.4,17.5,1583.658,Medium Value,0.4608501118568233,0,200411.91989999998,12119.68,3649.1448322147653,62699316.5241,640.5961,200411.91989999998,0.0019758358633849443
CUST105556,55,Male,Astana,Low,70.15,2.0,1619.42,262.35,1.0,Electronics,316.0,0.33,True,0.87,0.49,Low,13,4.99,Low,No,2,Card,False,False,False,10.56,11,29.0,10.0,Platinum,App,4,99,507,True,,277,16.75,2959.24,0.3333333333333333,19.5,539.8066666666667,Low Value,0.29082774049217003,1,113602.31300000001,262.35,470.97225950783,2622521.1364,4921.022500000001,113602.31300000001,0.0011199908882709212
CUST105557,42,Female,Shymkent,Medium,92.33,6.0,3358.09,499.28,33.0,Electronics,95.0,0.8,True,0.21,0.82,High,0,2.52,Low,Yes,4,Card,True,False,True,19.42,0,5.0,36.0,Silver,Social Media,4,-79,3125,True,,194,72.78,2065.95,4.714285714285714,20.5,479.7271428571429,Medium Value,0.5771812080536912,0,310052.4497,16476.239999999998,1938.22644295302,11276768.4481,8524.8289,310052.4497,0.0030567680303311964
CUST105558,31,Female,Karaganda,High,75.79,3.0,6412.62,26.77,26.0,Beauty,56.0,0.29,True,0.31,0.6,Low,2,3.13,High,Yes,0,Card,True,False,False,9.7,11,3.0,18.0,Platinum,Email,1,70,1507,False,,204,64.35,4636.53,6.5,10.5,1603.155,Medium Value,0.3557046979865771,0,486012.4698,696.02,2280.999060402684,41121695.2644,5744.124100000001,486012.4698,0.004791535694894225
